Sno,Test Name,Ques Type,Question,Option,Subject Name,Topic Name,Sub-Topic Name,Grade Level,Course Name,Country Name,Class(Grade)
813,Alfa English Pre Test Grade 1,Multiple Choice,"Drag the correct describing word for the given noun.
_____ pot,&nbsp; &nbsp;_____ jam,&nbsp; &nbsp; _____ fox,&nbsp; &nbsp;_____ baby","Op1:I don&#39;t know Op2:yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;hot,&nbsp; &nbsp;cute Op3:bad,&nbsp; &nbsp;cute,&nbsp; &nbsp;hot,&nbsp; &nbsp;yum Op4:yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;cute,&nbsp; &nbsp;hot&nbsp; &nbsp; Op5:hot,&nbsp; &nbsp;yum,&nbsp; &nbsp;bad,&nbsp; &nbsp;cute ",English,Describing Words,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
815,Alfa English Pre Test Grade 1,Multiple Choice,"Arrange the given words in alphabetical order.
van,&nbsp; &nbsp;fan,&nbsp; &nbsp;jam,&nbsp; &nbsp;mat","Op1:I don&#39;t know Op2:fan,&nbsp; &nbsp;mat,&nbsp;&nbsp;&nbsp;jam,&nbsp; &nbsp;van Op3:&nbsp;mat,&nbsp; &nbsp;van,&nbsp; &nbsp;fan,&nbsp; &nbsp;jam Op4:fan,&nbsp; &nbsp;jam,&nbsp; &nbsp;mat,&nbsp; &nbsp;van Op5:mat,&nbsp; &nbsp;van,&nbsp; &nbsp;jam,&nbsp; &nbsp;fan ",English,Alphabetical Order,,,Alfa English Pre Test Grade 1 (Maldives),Maldives,Grade1
817,Alfa Maths Post Test Grade 3,Drag the Words,"Arrange the numbers in order
5 ##1##
7 ##2##
3 ##3##
2 ##4##
9 ##5##
6 ##6##
10 ##7##
8 ##8##
1 ##9##
4 ##10##",Op1:10 Op2:3 Op3:4 Op4:6 Op5:5 Op6:9 Op7:1 Op8:8 Op9:7 Op10:2 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
819,Alfa Maths Post Test Grade 3,Multiple Choice,How many boxes are there?,Op1:17 Op2:10 Op3:7 Op4:18 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
821,Alfa Maths Post Test Grade 3,Multiple Choice,Write the missing numbers,"Op1:41, 43, 45, 47, 49 Op2:41, 43, 44, 47, 49 Op3:41, 42, 44, 47, 49 Op4:41, 43, 44, 48, 49 ",Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
823,Alfa Maths Post Test Grade 3,Multiple Choice,Write the One Hundren Thirty Five in numbers.,Op1:135 Op2:10035 Op3:125 Op4:35 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
825,Alfa Maths Post Test Grade 3,Multiple Choice,Write the Two Thousand Twenty Nine in numbers.,Op1:2009 Op2:2029 Op3:2019 Op4:2039 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
827,Alfa Maths Post Test Grade 3,Multiple Choice,Write the Expanded Notation for 475,Op1:400 + 60 + 5 Op2:400 + 70 + 8 Op3:400 + 70 + 5 Op4:4000 + 70 + 5 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
829,Alfa Maths Post Test Grade 3,Multiple Choice,Write the Expanded Notation for 7853,Op1:7000 + 800 + 30 + 5 Op2:7000 + 800 + 50 + 3 Op3:7000 + 500 + 80 + 3 Op4:800 + 50 + 3 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
831,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

3 + ? = 8",Op1:4 Op2:11 Op3:24 Op4:5 ,Mathematics,Addition,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
833,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

35 + ? = 48",Op1:13 Op2:83 Op3:5 Op4:15 ,Mathematics,Addition,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
835,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

13 + ? + ? = 68","Op1:25, 25 Op2:20, 25 Op3:30, 25 Op4:40, 28 ",Mathematics,Addition,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
837,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following subtraction sentance.

7 - ? = 5",Op1:2 Op2:12 Op3:35 Op4:4 ,Mathematics,Subtraction,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
839,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following subtraction sentance.

? - 25 = 40",Op1:75 Op2:65 Op3:15 Op4:1000 ,Mathematics,Subtraction,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
841,Alfa Maths Post Test Grade 3,Multiple Choice,"Find the Value of missing term(s) in following subtraction sentance.

107 - ? - ? = 35","Op1:30, 32 Op2:35, 32 Op3:40, 32 Op4:40, 35 ",Mathematics,Subtraction,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
843,Alfa Maths Post Test Grade 3,Multiple Choice,"Finding the missing term(s) in multiplication sentances

25 x 5 = ?",Op1:30 Op2:20 Op3:125 Op4:75 ,Mathematics,Multiplication,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
845,Alfa Maths Post Test Grade 3,Multiple Choice,Ruba buys 5 books for Rf 45 each. How much does she pay to shopkeeper?,Op1:50 Op2:40 Op3:225 Op4:245 ,Mathematics,Multiplication,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
847,Alfa Maths Post Test Grade 3,Multiple Choice,"Finding the missing term(s) in division sentance

54 divided by 6 = ?",Op1:9 Op2:60 Op3:48 Op4:8 ,Mathematics,Division,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
849,Alfa Maths Post Test Grade 3,Multiple Choice,Rida has Rf 730. She wants to give them equally to her two brothers for buying books. How much amount does each brother get?,Op1:375 Op2:365 Op3:265 Op4:1460 ,Mathematics,Division,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
851,Alfa Maths Post Test Grade 3,Multiple Choice,Saba Has Rf 20 and she buys 6 eggs for Rf 18. How much money left with her?,Op1:2 Op2:14 Op3:6 Op4:38 ,Mathematics,Money,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
853,Alfa Maths Post Test Grade 3,Multiple Choice,"Jafar Has 3 Rf 10 note, 4 Rf 5 note and 5 Rf 1 coins. How much money he has?",Op1:16 Op2:55 Op3:45 Op4:23 ,Mathematics,Money,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
855,Alfa Maths Post Test Grade 3,Multiple Choice,"Ruba takes Rf 100 to the market. She buys 12 eggs, which cost Rf 3 each and 2 litres milk, which costs Rf 15 per litre. How much money does she have left?",Op1:34 Op2:49 Op3:58 Op4:46 ,Mathematics,Money,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
857,Alfa Maths Post Test Grade 3,Multiple Choice,Wrire the fraction for shaded part.,Op1:1/2 Op2:1/4 Op3:3/4 Op4:1/3 ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
859,Alfa Maths Post Test Grade 3,Drag the Images,Match the fraction for shaded part with correct box,Op1:1/2 Op2:3/4 Op3:2/3 Op4:1/3 ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
861,Alfa Maths Post Test Grade 3,Multiple Choice,Select the false statement for the fractions,Op1:One half is grater than one quarter Op2:One half is less than three quarter Op3:two quarter is less than one half Op4:Three quarters lies between one half and one whole ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
863,Alfa Maths Post Test Grade 3,Drag the Images,Match the given pictures with correct box.,Op1:Long Op2:Short ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
865,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes

1 metre         = ##100 centimetres##
10 metre        = ##1000 centimetres##
500 centimetres = ##5 metre##
200 centimetres = ##2 metre##",Op1:5 metre Op2:1000 centimetres Op3:100 centimetres Op4:2 metre ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
867,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes

2.5 km = ##2500 m##
 3.5 m = ##3 m 50 cm##
3.05 m = ##3 m 5 cm##
240 cm = ##2.40 m##",Op1:2500 m Op2:3 m 50 cm Op3:3 m 5 cm Op4:2.40 m ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
869,Alfa Maths Post Test Grade 3,Multiple Choice,How Heavy?,Op1:6 Op2:5 Op3:1 Op4:2 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
871,Alfa Maths Post Test Grade 3,Multiple Choice,How Heavy?,Op1:500 Op2:600 Op3:400 Op4:700 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
873,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes

 1.5 kg =  ##1500 g##
2.05 kg =  ##2050 g##
 2350 g =  ##2.350 kg##
 3040 g =  ##3 kg 40 g##",Op1:2.350 kg Op2:1500 g Op3:3 kg 40 g Op4:2050 g ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
875,Alfa Maths Post Test Grade 3,Drag the Images,Match the pictures with correct box.,Op1:More Op2:Less ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
877,Alfa Maths Post Test Grade 3,Multiple Choice,​​​​​​​Fill in the blank for given picture.,Op1:500 Op2:100 Op3:2 Op4:1000 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
879,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes

  6.5 l = ##6500 ml##
 4.05 l = ##4050 ml##
5230 ml = ##5.230 l##
4060 ml = ##4 l 60 ml##",Op1:4050 ml Op2:4 l 60 ml Op3:6500 ml Op4:5.230 l ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
881,Alfa Maths Post Test Grade 3,Multiple Choice,Find the perimeter of the given square. ,Op1:6 cm Op2:12 cm Op3:12 m Op4:9 cm ,Mathematics,Perimeter & Area,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
883,Alfa Maths Post Test Grade 3,Multiple Choice,Find the perimeter of the given rectangle. ,Op1:20 cm Op2:7 cm Op3:10 cm Op4:20 m ,Mathematics,Perimeter & Area,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
885,Alfa Maths Post Test Grade 3,Multiple Choice,A square table is 2 m long. Find its area.,Op1:4 m Op2:4 cm Op3:4 m&sup2; Op4:2 m&sup2; ,Mathematics,Perimetre and Area,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
887,Alfa Maths Post Test Grade 3,Multiple Choice,Ali has a rectangular garden in his house which is 50 m long and 30 m wide. Calculate its area.,Op1:1500 m&sup2; Op2:150 m&sup2; Op3:80 m&sup2; Op4:1500 m ,Mathematics,Perimetre and Area,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
889,Alfa Maths Post Test Grade 3,Multiple Choice,Order the pictures,"Op1:1, 2, 3, 4, 5 Op2:5, 1, 4, 3, 2 Op3:3, 1, 4, 5, 2 Op4:3, 5, 2, 1, 4 ",Mathematics,Time,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
891,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes
1 week    =   ##7 days##
1 day     =   ##24 hours##
1 hours   =   ##60 minutes##
1 minutes =   ##60 seconds##",Op1:24 hours Op2:7 days Op3:60 minutes Op4:60 seconds ,Mathematics,Time,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
893,Alfa Maths Post Test Grade 3,Multiple Choice,Tell the time,Op1:3 hours 45 minutes Op2:2 hours 45 minutes Op3:3 hours 15 minutes Op4:2 hours 15 minutes ,Mathematics,Time,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
895,Alfa Maths Post Test Grade 3,Drag the Images,Match the pictures with correct box,Op1:Cube Op2:Sphere Op3:Cone Op4:Cylinder ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
897,Alfa Maths Post Test Grade 3,Drag the Words,"Drag the words into the correct boxes
A cube/cuboid has ##6## Plane Surfaces
A cube/cuboid has ##0## Curved Surfaces
A cube/cuboid has ##8## Vertices
A cube/cuboid has ##12## Edges",Op1:8 Op2:6 Op3:0 Op4:12 ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
899,Alfa Maths Post Test Grade 3,Drag the Images,Match the 3D shapes with their name lables,Op1:Cuboid Op2:Hemisphere Op3:Prism Op4:Pyramid ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
901,Alfa Maths Post Test Grade 3,Drag the Images,Match 2D shapes with their Name labels,Op1:Circle Op2:Square Op3:Triangle ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
903,Alfa Maths Post Test Grade 3,Drag the Images,Match 2 D shapes with their Name labels,Op1:Rectangle Op2:Pentagon Op3:Hexagon ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
905,Alfa Maths Post Test Grade 3,Drag the Images,Match 2 D shapes with their Name labels,Op1:Octagon Op2:Heptagon Op3:Quardilateral Op4:Semi Circle ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
907,Alfa Maths Post Test Grade 3,Multiple Choice,Select the correct path for honey bee.,"Op1:The honey bee flies
(i)&nbsp; &nbsp;2&nbsp;blocks down
(ii)&nbsp; 2 block left
(iii) 2&nbsp;blocks up Op2:The honey bee flies
(i)&nbsp; &nbsp;2 blocks down
(ii)&nbsp; 3 block left
(iii)&nbsp;1 blocks up Op3:The honey bee flies
(i)&nbsp; &nbsp;3 blocks down
(ii)&nbsp; 3&nbsp;block left
(iii)&nbsp;2 blocks up Op4:The honey bee flies
(i)&nbsp; &nbsp;3&nbsp;blocks down
(ii)&nbsp; 2 block left
(iii) 1&nbsp;blocks up ",Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
909,Alfa Maths Post Test Grade 3,Multiple Choice,"
The butterfly Tina flies from flower to flower. It flew
(a) 2 blocks right
(b) 1 block up
(c) 3 blocks left Where did it reach?
      
",Op1:The butterfly Tina reached at flower number 1 Op2:The butterfly Tina reached at flower number 13 Op3:The butterfly Tina reached at flower number 5 Op4:The butterfly Tina reached at flower number 2 ,Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
911,Alfa Maths Post Test Grade 3,Multiple Choice,"There are some shops at different locations in a market. Study the graphs and answer.
Where are the cherries being sold?",Op1:A5 Op2:B2 Op3:C4 Op4:D1 ,Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
913,Alfa Maths Post Test Grade 3,Multiple Choice,"Choose the correct option.
There are _________ rays in an angle.",Op1:2 Op2:1 Op3:3 Op4:4 ,Mathematics,Angles,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
915,Alfa Maths Post Test Grade 3,Multiple Choice,"Choose the correct option.
An angle has _________ vertex.",Op1:3 Op2:1 Op3:4 Op4:2 ,Mathematics,Angles,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
917,Alfa Maths Post Test Grade 3,Multiple Choice,Compare the given angle with right angle.,Op1:less than right angle Op2:equal to right angle Op3:more than right angle Op4:equal to 2 right angle ,Mathematics,Angles,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
919,Alfa Maths Post Test Grade 3,Multiple Choice,"Some children were asked about their favourite ice cream flavours. Look at the graph and answer the question.
Which ice cream is liked the most?",Op1:Mango Flavour Op2:Vanilla Flavour Op3:Strawberry Flavour Op4:Chocolate Flavour ,Mathematics,Handling Data,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
921,Alfa Maths Post Test Grade 3,Multiple Choice,"Some children were asked about their favourite ice cream flavours. Look at the graph and answer the question.
How many children were asked altogether?
&nbsp;",Op1:9 Op2:10 Op3:5 Op4:4 ,Mathematics,Handling Data,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
923,Alfa Maths Post Test Grade 3,Multiple Choice,Use tally marks to find the number of each type of flower.,"Op1:Pink Flowers&nbsp; &nbsp; &nbsp; &nbsp;7
Blue Flowers &nbsp; &nbsp; &nbsp; 2
Yellow Flowers&nbsp; &nbsp;8
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;5 Op2:Pink Flowers&nbsp; &nbsp; &nbsp; &nbsp;8
Blue Flowers &nbsp; &nbsp; &nbsp; 2
Yellow Flowers&nbsp; &nbsp;7
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;5 Op3:Pink Flowers &nbsp; &nbsp; &nbsp; 8
Blue Flowers &nbsp; &nbsp; &nbsp; 5
Yellow Flowers &nbsp; 7
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;2 Op4:Pink Flowers &nbsp; &nbsp; &nbsp; 2
Blue Flowers &nbsp; &nbsp; &nbsp; 7
Yellow Flowers&nbsp; &nbsp;5
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;8 ",Mathematics,Handling Data,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
925,Alfa Maths Post Test Grade 3,Multiple Choice,Observe the pattern and tell the next.,Op1:1 balloon Op2:2 balloon Op3:3 balloon Op4:4 balloon ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
927,Alfa Maths Post Test Grade 3,Multiple Choice,Observe the pattern and tell the next.,Op1:Circle Op2:Triangle Op3:Square Op4:None of these ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
929,Alfa Maths Post Test Grade 3,Multiple Choice,Observe the pattern and tell the next.,Op1:Red Op2:Blue Op3:Orange Op4:Green ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
931,Alfa Maths Post Test Grade 3,Multiple Choice,Solve the puzzles,Op1:10 Op2:7 Op3:3 Op4:5 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
933,Alfa Maths Post Test Grade 3,Multiple Choice,Solve the puzzles,Op1:8 Op2:7 Op3:21 Op4:3 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
935,Alfa Maths Post Test Grade 3,Multiple Choice,Solve the puzzles,Op1:51 Op2:59 Op3:41 Op4:8 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 3 (Maldives),Maldives,Grade3
937,Alfa Maths Post Test Grade 2,Drag the Words,"Arrange the numbers in order
5 ##1##
7 ##2##
3 ##3##
2 ##4##
9 ##5##
6 ##6##
10 ##7##
8 ##8##
1 ##9##
4 ##10##",Op1:10 Op2:3 Op3:4 Op4:6 Op5:5 Op6:9 Op7:1 Op8:8 Op9:7 Op10:2 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
939,Alfa Maths Post Test Grade 2,Multiple Choice,How many boxes are there?,Op1:17 Op2:10 Op3:7 Op4:18 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
941,Alfa Maths Post Test Grade 2,Multiple Choice,Write the One Hundren Thirty Five in numbers.,Op1:135 Op2:10035 Op3:125 Op4:35 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
943,Alfa Maths Post Test Grade 2,Multiple Choice,Write the Expanded Notation for 475,Op1:400 + 60 + 5 Op2:400 + 70 + 8 Op3:400 + 70 + 5 Op4:4000 + 70 + 5 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
945,Alfa Maths Post Test Grade 2,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

3 + ? = 8",Op1:4 Op2:11 Op3:24 Op4:5 ,Mathematics,Addition,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
947,Alfa Maths Post Test Grade 2,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

35 + ? = 48",Op1:13 Op2:83 Op3:5 Op4:15 ,Mathematics,Addition,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
949,Alfa Maths Post Test Grade 2,Multiple Choice,"Find the Value of missing term(s) in following subtraction sentance.

7 - ? = 5",Op1:2 Op2:12 Op3:35 Op4:4 ,Mathematics,Subtraction,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
951,Alfa Maths Post Test Grade 2,Multiple Choice,"Find the Value of missing term(s) in following subtraction sentance.

? - 25 = 40",Op1:75 Op2:65 Op3:15 Op4:1000 ,Mathematics,Subtraction,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
953,Alfa Maths Post Test Grade 2,Multiple Choice,"Finding the missing term(s) in multiplication sentances

25 x 5 = ?",Op1:30 Op2:20 Op3:125 Op4:75 ,Mathematics,Multiplication,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
955,Alfa Maths Post Test Grade 2,Multiple Choice,"Finding the missing term(s) in division sentance

54 divided by 6 = ?",Op1:9 Op2:60 Op3:48 Op4:8 ,Mathematics,Division,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
957,Alfa Maths Post Test Grade 2,Multiple Choice,Saba Has Rf 20 and she buys 6 eggs for Rf 18. How much money left with her?,Op1:2 Op2:14 Op3:6 Op4:38 ,Mathematics,Money,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
959,Alfa Maths Post Test Grade 2,Multiple Choice,"Jafar Has 3 Rf 10 note, 4 Rf 5 note and 5 Rf 1 coins. How much money he has?",Op1:16 Op2:55 Op3:45 Op4:23 ,Mathematics,Money,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
961,Alfa Maths Post Test Grade 2,Multiple Choice,Wrire the fraction for shaded part.,Op1:1/2 Op2:1/4 Op3:3/4 Op4:1/3 ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
963,Alfa Maths Post Test Grade 2,Drag the Images,Match the fraction for shaded part with correct box,Op1:1/2 Op2:3/4 Op3:2/3 Op4:1/3 ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
965,Alfa Maths Post Test Grade 2,Drag the Images,Match the given pictures with correct box.,Op1:Long Op2:Short ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
967,Alfa Maths Post Test Grade 2,Drag the Words,"Drag the words into the correct boxes

1 metre         = ##100 centimetres##
10 metre        = ##1000 centimetres##
500 centimetres = ##5 metre##
200 centimetres = ##2 metre##",Op1:5 metre Op2:1000 centimetres Op3:100 centimetres Op4:2 metre ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
969,Alfa Maths Post Test Grade 2,Multiple Choice,How Heavy?,Op1:6 Op2:5 Op3:1 Op4:2 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
971,Alfa Maths Post Test Grade 2,Multiple Choice,How Heavy?,Op1:500 Op2:600 Op3:400 Op4:700 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
973,Alfa Maths Post Test Grade 2,Drag the Images,Match the pictures with correct box.,Op1:More Op2:Less ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
975,Alfa Maths Post Test Grade 2,Multiple Choice,​​​​​​​Fill in the blank for given picture.,Op1:500 Op2:100 Op3:2 Op4:1000 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
977,Alfa Maths Post Test Grade 2,Multiple Choice,Order the pictures,"Op1:1, 2, 3, 4, 5 Op2:5, 1, 4, 3, 2 Op3:3, 1, 4, 5, 2 Op4:3, 5, 2, 1, 4 ",Mathematics,Time,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
979,Alfa Maths Post Test Grade 2,Drag the Words,"Drag the words into the correct boxes
1 week    =   ##7 days##
1 day     =   ##24 hours##
1 hours   =   ##60 minutes##
1 minutes =   ##60 seconds##",Op1:24 hours Op2:7 days Op3:60 minutes Op4:60 seconds ,Mathematics,Time,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
981,Alfa Maths Post Test Grade 2,Drag the Images,Match the pictures with correct box,Op1:Cube Op2:Sphere Op3:Cone Op4:Cylinder ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
983,Alfa Maths Post Test Grade 2,Drag the Words,"Drag the words into the correct boxes
A cube/cuboid has ##6## Plane Surfaces
A cube/cuboid has ##0## Curved Surfaces
A cube/cuboid has ##8## Vertices
A cube/cuboid has ##12## Edges",Op1:8 Op2:6 Op3:0 Op4:12 ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
985,Alfa Maths Post Test Grade 2,Drag the Images,Match 2D shapes with their Name labels,Op1:Circle Op2:Square Op3:Triangle ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
987,Alfa Maths Post Test Grade 2,Drag the Images,Match 2 D shapes with their Name labels,Op1:Rectangle Op2:Pentagon Op3:Hexagon ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
989,Alfa Maths Post Test Grade 2,Multiple Choice,Select the correct path for honey bee.,"Op1:The honey bee flies
(i)&nbsp; &nbsp;3 blocks down
(ii)&nbsp; 2 block left
(iii) 1&nbsp;blocks up Op2:The honey bee flies
(i)&nbsp; &nbsp;2 blocks down
(ii)&nbsp; 3 block left
(iii)&nbsp;1 blocks up Op3:The honey bee flies
(i)&nbsp; &nbsp;3 blocks down
(ii)&nbsp; 3&nbsp;block left
(iii)&nbsp;2 blocks up Op4:The honey bee flies
(i)&nbsp; &nbsp;2 blocks down
(ii)&nbsp; 2 block left
(iii)&nbsp;2 blocks up ",Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
991,Alfa Maths Post Test Grade 2,Multiple Choice,"
The butterfly Tina flies from flower to flower. It flew
(a) 2 blocks right
(b) 1 block up
(c) 3 blocks left Where did it reach?
      
",Op1:The butterfly Tina reached at flower number 1 Op2:The butterfly Tina reached at flower number 13 Op3:The butterfly Tina reached at flower number 5 Op4:The butterfly Tina reached at flower number 2 ,Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
